0,0,0,0,0,0,0,0,0,0,1,0.9711538462,0.75,0.3666666667,0.5384615385,0,0,0,0,0.3846153846,0,0,0,0.5446428571,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4326923077,0.4134615385,0,0.3461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.9711538462,1,0.7211538462,0.3666666667,0.5384615385,0,0,0,0,0.3846153846,0,0,0,0.5357142857,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4134615385,0.4326923077,0,0.3269230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.75,0.7211538462,1,0.4642857143,0.6153846154,0,0,0.3230769231,0,0.3846153846,0,0,0,0.510989011,0,0,0,0,0,0,0,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0.3461538462,0.3269230769,0,0.4761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.3666666667,0.3666666667,0.4642857143,1,0.5,0,0,0,0,0,0.3214285714,0,0,0.3928571429,0,0,0,0,0,0,0,0,0.3214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5384615385,0.5384615385,0.6153846154,0.5,1,0,0,0,0.3076923077,0.5384615385,0.3461538462,0,0.3269151139,0.4642857143,0,0.3076923077,0,0.3095238095,0,0,0,0,0.4285714286,0,0,0.3076923077,0.3111111111,0.3076923077,0,0.3076923077,0,0,0,0,0,0,0,0,0.3076923077,0,0,0,0.3076923077,0,0.3076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5939393939,0.3114219114,0,0,0,0,0,1,0.3222222222,0,0,0,0,0.3222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3297979798,0.6143250689,0.5277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3313492063,0.6060606061,0.5555555556,0.5277777778,0.3222222222,0.3222222222,0.3222222222,0.3222222222,0.3291666667,0.3222222222,0.5277777778,0.6363636364,0.5277777778,0,0.5555555556,0.6060606061,0,0,0,0.3222222222,0.5939393939,0.3222222222,0.3194444444,0.3222222222,0.3194444444,0.3194444444,0.3222222222,0,0,0,0,0.325036075,0,0,0,0,0.3222222222,0.3194444444,0.3076923077,0.3222222222,0.6363636364,0.3846153846,0.3222222222,0.6060606061,0.3222222222,0.3846153846,0.6363636364,0.6060606061,0.6060606061,0.6060606061,0.6060606061,0.6060606061,0.6363636364,0,0.325036075,0,0.3373737374,0.3076923077,0.3222222222,0.3333333333,0,0,0.3222222222,0.3717948718,0,0.3222222222,0.3717948718,0.3174603175,0.3409090909,0,0.3222222222,0,0.6363636364,0,0,0.3222222222,0.6363636364,0.4055555556,0,0.4055555556,0,0,0,0,0,0,0.3222222222,0.3222222222,0.3388888889,0.3076923077,0.3743589744,0.5166666667,0,0,0.3222222222,0,0,0.3222222222,0.3388888889,0.3194444444,0.3263888889,0.3222222222,0.3194444444,0,0.3717948718,0,0,0.3222222222,0.3388888889,0.5277777778,0.5555555556,0.4027777778,0,0.3222222222,0.3174603175,0.3076923077,0.3717948718,0.4027777778,0.3222222222,0,0,0,0.3222222222,0,0,0.3194444444,0,0,0.3194444444,0,0.3222222222,0,0.3076923077,0.4027777778,0.3222222222,0.3194444444,0.3076923077,0.6060606061,0,0.3222222222,0,0,0.3717948718,0,0,0,0.3717948718,0.3717948718,0.3717948718,0,0,0,0,0,0,0,0.3076923077,0.3222222222,0.3076923077,0.36996337,0.3717948718,0.3012820513,0,0,0.3076923077,0.3222222222,0.3222222222,0,0,0.3222222222,0.3222222222,0,0.3717948718,0.3717948718,0.3717948718,0,0.3717948718,0.3174603175,0,0.3076923077,0.3222222222,0.3012820513,0.3174603175
0,0,0,0,0,0,0,0,0.3222222222,0.3128205128,0,0,0,0,0,0.3222222222,1,0,0,0,0,0.4333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.3222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3452380952,0.3222222222,0,0,0.35,0.3666666667,0.3666666667,0.3666666667,0.4611111111,0.5611111111,0,0.3222222222,0,0.3128205128,0,0.3222222222,0.4,0,0,0.3666666667,0.3222222222,0.35,0.4583333333,0.4888888889,0.3472222222,0.4583333333,0.5611111111,0.4153846154,0.4212454212,0.4212454212,0.4212454212,0.4563492063,0.3956043956,0.3956043956,0,0,0.35,0.3472222222,0,0.4333333333,0.3222222222,0,0.45,0.3222222222,0.45,0,0.3222222222,0.3222222222,0.3222222222,0.3222222222,0.3222222222,0.3222222222,0.3222222222,0.4,0.4563492063,0.4,0.4611111111,0,0.4333333333,0.35,0.3956043956,0,0.35,0,0.3128205128,0.35,0,0.3452380952,0.35,0.3128205128,0.35,0,0.3222222222,0,0,0.35,0.3222222222,0.4611111111,0.4153846154,0.35,0,0.4065934066,0.4,0.4153846154,0.4,0.4,0.35,0.35,0.35,0,0,0,0.3956043956,0,0.45,0.3956043956,0,0.35,0.35,0.3472222222,0.35,0.4333333333,0.3472222222,0.3128205128,0.3974358974,0.3974358974,0.3128205128,0.35,0.35,0,0,0.4583333333,0.4153846154,0.4611111111,0.3452380952,0,0.3974358974,0.4583333333,0.5611111111,0,0.3956043956,0,0.4333333333,0,0,0.3472222222,0,0,0.3472222222,0,0.3666666667,0,0,0.3472222222,0.5888888889,0.3472222222,0,0.3222222222,0,0.4333333333,0.3974358974,0.4256410256,0.4230769231,0.3956043956,0.3974358974,0.4256410256,0.4230769231,0.4230769231,0.3974358974,0.4153846154,0.3956043956,0.3956043956,0.4,0.3956043956,0.4,0.3956043956,0,0.35,0.4,0,0.3974358974,0.4256410256,0.4,0.3974358974,0,0.35,0.35,0,0,0.3666666667,0.4777777778,0.3974358974,0,0.3974358974,0.3974358974,0.4153846154,0.4230769231,0.3452380952,0,0.4256410256,0.4777777778,0,0.3452380952
0,0.3185185185,0.3185185185,0.3185185185,0.3185185185,0.3185185185,0,0,0,0,0,0,0.3230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923077,0,0,0,1,0.3636363636,0.35,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.3846153846,0.3846153846,0.3846153846,0,0.5384615385,0,0,0,0.3636363636,1,0.5,0,0.3095238095,0.3214285714,0,0.3333333333,0,0.3333333333,0,0.3076923077,0,0,0.3846153846,0,0.358974359,0.3636363636,0,0.3333333333,0,0.3333333333,0,0,0,0,0,0,0.3333333333,0,0.3636363636,0,0,0,0.3846153846,0,0.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.3214285714,0.3461538462,0,0,0,0.35,0.5,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
